Tipo,Casa,Preço,Destaque,Link,Área (m²),Quartos,Banheiros,UF
Casa à venda,"Casa Com 2 Dormitórios À Venda, 96 M² Por R$ 570.000,00 - Jaguari - Santana De Parnaíba/sp",570000,Não,https://casa.mercadolivre.com.br/MLB-3915718707-casa-com-2-dormitorios-venda-96-m-por-r-57000000-jaguari-santana-de-parnaibasp-_JM#polycard_client=search-nordic&position=14&search_layout=grid&type=item&tracking_id=2673752e-00b6-4eca-9ff3-6c3c2c0d6eaf,96.0,2,2, São Paulo
Casa à venda,Vende Se Um Sobrado ,100000,Não,https://casa.mercadolivre.com.br/MLB-5201384088-vende-se-um-sobrado-_JM#polycard_client=search-nordic&position=15&search_layout=grid&type=item&tracking_id=2673752e-00b6-4eca-9ff3-6c3c2c0d6eaf,130.0,3,2, São Paulo
Casa à venda,"Casa Com 4 Dormitórios À Venda, 300 M² - Jardim Europa - Jandira/sp",630000,Não,https://casa.mercadolivre.com.br/MLB-3910522039-casa-com-4-dormitorios-venda-300-m-jardim-europa-jandirasp-_JM#polycard_client=search-nordic&position=16&search_layout=grid&type=item&tracking_id=2673752e-00b6-4eca-9ff3-6c3c2c0d6eaf,303.0,4,4, São Paulo
Casa à venda,Sobrado C/ 02 Dormitórios - Jd. Paulistano,170000,Não,https://casa.mercadolivre.com.br/MLB-3913485511-sobrado-c-02-dormitorios-jd-paulistano-_JM#polycard_client=search-nordic&position=18&search_layout=grid&type=item&tracking_id=2673752e-00b6-4eca-9ff3-6c3c2c0d6eaf,115.0,3,2, São Paulo
Casa à venda,Imóvel Novo Amplo E Espaçoso,880000,Não,https://casa.mercadolivre.com.br/MLB-3923249281-imovel-novo-amplo-e-espacoso-_JM#polycard_client=search-nordic&position=19&search_layout=grid&type=item&tracking_id=2673752e-00b6-4eca-9ff3-6c3c2c0d6eaf,140.0,4,4, São Paulo
Casa à venda,Sobrado Casa1 Novo São Vicente Centro 3 Qts 1 Vaga Est Troca,350000,Não,https://casa.mercadolivre.com.br/MLB-5212081224-sobrado-casa1-novo-so-vicente-centro-3-qts-1-vaga-est-troca-_JM#polycard_client=search-nordic&position=20&search_layout=grid&type=item&tracking_id=2673752e-00b6-4eca-9ff3-6c3c2c0d6eaf,108.0,3,3, São Paulo
Casa à venda,Cecap Itatiba - 2 Casas C/ 2 Quartos + Escritório,350000,Não,https://casa.mercadolivre.com.br/MLB-5204025760-cecap-itatiba-2-casas-c-2-quartos-escritorio-_JM#polycard_client=search-nordic&position=21&search_layout=grid&type=item&tracking_id=2673752e-00b6-4eca-9ff3-6c3c2c0d6eaf,120.0,4,3, São Paulo
Casa à venda,Casa Na Praia Residencial Ou Comercial,585000,Não,https://casa.mercadolivre.com.br/MLB-3919071883-casa-na-praia-residencial-ou-comercial-_JM#polycard_client=search-nordic&position=25&search_layout=grid&type=item&tracking_id=2673752e-00b6-4eca-9ff3-6c3c2c0d6eaf,490.0,9,10, Bahia
Casa à venda,Linda Casa Na Praia Do Cassino 01 Quadra Do Mar!,380000,Não,https://casa.mercadolivre.com.br/MLB-5220042364-linda-casa-na-praia-do-cassino-01-quadra-do-mar-_JM#polycard_client=search-nordic&position=26&search_layout=grid&type=item&tracking_id=2673752e-00b6-4eca-9ff3-6c3c2c0d6eaf,375.0,5,3, Rio Grande Do Sul
Casa à venda,Casa Com Edícula Nos Fundos Ótimo Local Perto De Tudo,450000,Não,https://casa.mercadolivre.com.br/MLB-5190845842-casa-com-edicula-nos-fundos-otimo-local-perto-de-tudo-_JM#polycard_client=search-nordic&position=27&search_layout=grid&type=item&tracking_id=2673752e-00b6-4eca-9ff3-6c3c2c0d6eaf,145.0,4,3, São Paulo
Casa à venda,"Casa Para Comprar Em Mongaguá, Balneário Itaóca",380000,Não,https://casa.mercadolivre.com.br/MLB-5207680012-casa-para-comprar-em-mongagua-balneario-itaoca-_JM#polycard_client=search-nordic&position=31&search_layout=grid&type=item&tracking_id=2673752e-00b6-4eca-9ff3-6c3c2c0d6eaf,147.0,3,3, São Paulo
Casa à venda,Casa Em Caucaia Do Alto,200000,Não,https://casa.mercadolivre.com.br/MLB-3912379739-casa-em-caucaia-do-alto-_JM#polycard_client=search-nordic&position=32&search_layout=grid&type=item&tracking_id=2673752e-00b6-4eca-9ff3-6c3c2c0d6eaf,92.0,2,1, São Paulo
Casa à venda, Mairinque ,132000,Não,https://casa.mercadolivre.com.br/MLB-3929573291-mairinque-_JM#polycard_client=search-nordic&position=33&search_layout=grid&type=item&tracking_id=2673752e-00b6-4eca-9ff3-6c3c2c0d6eaf,125.0,3,2, São Paulo
Casa à venda,"Sobrado 3 Andares, 3 Vagas, 3 Dorms, 1 Suite",1300000,Não,https://casa.mercadolivre.com.br/MLB-5215834936-sobrado-3-andares-3-vagas-3-dorms-1-suite-_JM#polycard_client=search-nordic&position=34&search_layout=grid&type=item&tracking_id=2673752e-00b6-4eca-9ff3-6c3c2c0d6eaf,180.0,3,3, São Paulo
Casa à venda,Pequena Chácara Com Duas Casas Com Piscina ,450000,Não,https://casa.mercadolivre.com.br/MLB-3912117605-pequena-chacara-com-duas-casas-com-piscina-_JM#polycard_client=search-nordic&position=35&search_layout=grid&type=item&tracking_id=2673752e-00b6-4eca-9ff3-6c3c2c0d6eaf,250.0,7,3, São Paulo
Casa à venda,Casa 3 Quartos Com Suite - Jardim Cruzeiro,619000,Não,https://casa.mercadolivre.com.br/MLB-5208194282-casa-3-quartos-com-suite-jardim-cruzeiro-_JM#polycard_client=search-nordic&position=36&search_layout=grid&type=item&tracking_id=2673752e-00b6-4eca-9ff3-6c3c2c0d6eaf,102.0,3,1, Paraná
Casa à venda,Vende Se Casa Em Itanhaem ,300000,Não,https://casa.mercadolivre.com.br/MLB-3931667475-vende-se-casa-em-itanhaem-_JM#polycard_client=search-nordic&position=37&search_layout=grid&type=item&tracking_id=2673752e-00b6-4eca-9ff3-6c3c2c0d6eaf,65.0,2,2, São Paulo
Casa à venda,Casa Bertioga Centro,680000,Não,https://casa.mercadolivre.com.br/MLB-5199590274-casa-bertioga-centro-_JM#polycard_client=search-nordic&position=40&search_layout=grid&type=item&tracking_id=2673752e-00b6-4eca-9ff3-6c3c2c0d6eaf,201.0,4,3, São Paulo
Casa à venda,Chácara Em Boituva Condomínio Fechado ,590000,Não,https://casa.mercadolivre.com.br/MLB-3919591189-chacara-em-boituva-condominio-fechado-_JM#polycard_client=search-nordic&position=41&search_layout=grid&type=item&tracking_id=2673752e-00b6-4eca-9ff3-6c3c2c0d6eaf,200.0,2,2, São Paulo
Casa à venda,"Lindo Sobrado C/ 2 Dorms, Garagem Fechada, Área Churrasqueira Em Condomínio",330000,Não,https://casa.mercadolivre.com.br/MLB-5220396664-lindo-sobrado-c-2-dorms-garagem-fechada-area-churrasqueira-em-condominio-_JM#polycard_client=search-nordic&position=42&search_layout=grid&type=item&tracking_id=2673752e-00b6-4eca-9ff3-6c3c2c0d6eaf,86.0,2,3, São Paulo
Casa à venda,Sobrado 2 Suítes Sala Cozinha E Lavabo.,300000,Não,https://casa.mercadolivre.com.br/MLB-5180296422-sobrado-2-suites-sala-cozinha-e-lavabo-_JM#polycard_client=search-nordic&position=43&search_layout=grid&type=item&tracking_id=2673752e-00b6-4eca-9ff3-6c3c2c0d6eaf,295.0,2,3, São Paulo
Casa à venda,Vende-se  Sobrado Com 2 Casas E Terrenos No Fundo Para Const,480000,Não,https://casa.mercadolivre.com.br/MLB-5203493900-vende-se-sobrado-com-2-casas-e-terrenos-no-fundo-para-const-_JM#polycard_client=search-nordic&position=44&search_layout=grid&type=item&tracking_id=2673752e-00b6-4eca-9ff3-6c3c2c0d6eaf,150.0,5,3, São Paulo
Casa à venda,"Vendo Casa Em Piatá Com 2/4,suíte Dependências Completas Gar",850000,Não,https://casa.mercadolivre.com.br/MLB-3913061101-vendo-casa-em-piata-com-24suite-dependncias-completas-gar-_JM#polycard_client=search-nordic&position=45&search_layout=grid&type=item&tracking_id=2673752e-00b6-4eca-9ff3-6c3c2c0d6eaf,172.0,2,3, Bahia
Casa à venda,Casa 2 Dorm 1 Suite Em Itanhaem,299000,Não,https://casa.mercadolivre.com.br/MLB-3911184635-casa-2-dorm-1-suite-em-itanhaem-_JM#polycard_client=search-nordic&position=47&search_layout=grid&type=item&tracking_id=2673752e-00b6-4eca-9ff3-6c3c2c0d6eaf,70.0,2,2, São Paulo
Casa à venda,Cada Com Edições Com Garagem Pra 2 Carros,370000,Não,https://casa.mercadolivre.com.br/MLB-5198155112-cada-com-edicoes-com-garagem-pra-2-carros-_JM#polycard_client=search-nordic&position=48&search_layout=grid&type=item&tracking_id=2673752e-00b6-4eca-9ff3-6c3c2c0d6eaf,140.0,3,2, São Paulo
Casa à venda,Sobrado 3 Suites 4 Banheiros. Garagem 2 Carros Área De Luz N,870000,Não,https://casa.mercadolivre.com.br/MLB-3922278145-sobrado-3-suites-4-banheiros-garagem-2-carros-area-de-luz-n-_JM#polycard_client=search-nordic&position=49&search_layout=grid&type=item&tracking_id=2673752e-00b6-4eca-9ff3-6c3c2c0d6eaf,138.0,3,4, São Paulo
Casa à venda,Casa De 3 Quartos No Melhor Bairro De Aguas De Santa Barbara. Espaçosa E Construida Com Material De Primeira Qualidade,800000,Não,https://casa.mercadolivre.com.br/MLB-5182952272-casa-de-3-quartos-no-melhor-bairro-de-aguas-de-santa-barbara-espacosa-e-construida-com-material-de-primeira-qualidade-_JM#polycard_client=search-nordic&position=50&search_layout=grid&type=item&tracking_id=2673752e-00b6-4eca-9ff3-6c3c2c0d6eaf,180.0,3,3, São Paulo
Casa à venda,2 Casas No Mesmo Terreno Aceito Proposta ,250000,Não,https://casa.mercadolivre.com.br/MLB-5188452206-2-casas-no-mesmo-terreno-aceito-proposta-_JM#polycard_client=search-nordic&position=7&search_layout=grid&type=item&tracking_id=edc9da6b-b4a9-4261-a1f7-ca95e40637f3,130.0,2,2, São Paulo
Casa à venda,"Casa Maravilhosa Com 3 Quartos Em Itaipuaçú, Maricá Rj",675000,Não,https://casa.mercadolivre.com.br/MLB-5188779584-casa-maravilhosa-com-3-quartos-em-itaipuacu-marica-rj-_JM#polycard_client=search-nordic&position=8&search_layout=grid&type=item&tracking_id=edc9da6b-b4a9-4261-a1f7-ca95e40637f3,120.0,3,3, Rio De Janeiro
Casa à venda,Lindo Sobrado(casa) Em Santo André,519900,Não,https://casa.mercadolivre.com.br/MLB-5218701824-lindo-sobradocasa-em-santo-andre-_JM#polycard_client=search-nordic&position=9&search_layout=grid&type=item&tracking_id=edc9da6b-b4a9-4261-a1f7-ca95e40637f3,203.0,3,2, São Paulo
Casa à venda,Casa 2 Quartos Com Móveis Planejados.,400000,Não,https://casa.mercadolivre.com.br/MLB-3933091943-casa-2-quartos-com-moveis-planejados-_JM#polycard_client=search-nordic&position=10&search_layout=grid&type=item&tracking_id=edc9da6b-b4a9-4261-a1f7-ca95e40637f3,100.0,2,2, São Paulo
Casa à venda,13 Comodos E 6 Banheiros,570000,Não,https://casa.mercadolivre.com.br/MLB-5210129154-13-comodos-e-6-banheiros-_JM#polycard_client=search-nordic&position=11&search_layout=grid&type=item&tracking_id=edc9da6b-b4a9-4261-a1f7-ca95e40637f3,315.0,7,6, São Paulo
Casa à venda,"2 Casas Em Um So Terreno O Valor Passou Para $ 350.000,00 Re",350000,Não,https://casa.mercadolivre.com.br/MLB-3932452923-2-casas-em-um-so-terreno-o-valor-passou-para-35000000-re-_JM#polycard_client=search-nordic&position=12&search_layout=grid&type=item&tracking_id=edc9da6b-b4a9-4261-a1f7-ca95e40637f3,150.0,5,2, São Paulo
Casa à venda,Casa 3 Quartos Sendo 1suíte Patos De Minas ,400000,Não,https://casa.mercadolivre.com.br/MLB-3917104615-casa-3-quartos-sendo-1suite-patos-de-minas-_JM#polycard_client=search-nordic&position=13&search_layout=grid&type=item&tracking_id=edc9da6b-b4a9-4261-a1f7-ca95e40637f3,115.0,3,2, Minas Gerais
Casa à venda,Sobrado 144mts Guaianases 3 Dor. 2ban. 2 Vaga 370.000,370000,Não,https://casa.mercadolivre.com.br/MLB-3913252347-sobrado-144mts-guaianases-3-dor-2ban-2-vaga-370000-_JM#polycard_client=search-nordic&position=14&search_layout=grid&type=item&tracking_id=edc9da6b-b4a9-4261-a1f7-ca95e40637f3,144.0,3,2, São Paulo
Casa à venda,"Otima Casa Em Jundiai Proxima Ao Shopping, Av. 9 De Julho, Otima Localização. Rua Segura.",1100000,Não,https://casa.mercadolivre.com.br/MLB-3923137861-otima-casa-em-jundiai-proxima-ao-shopping-av-9-de-julho-otima-localizaco-rua-segura-_JM#polycard_client=search-nordic&position=18&search_layout=grid&type=item&tracking_id=edc9da6b-b4a9-4261-a1f7-ca95e40637f3,297.0,3,4, São Paulo
Casa à venda,02 Casas Com 3 Quartos Cada. Garagem Coberta E Portão Auto.,455000,Não,https://casa.mercadolivre.com.br/MLB-5208250690-02-casas-com-3-quartos-cada-garagem-coberta-e-porto-auto-_JM#polycard_client=search-nordic&position=20&search_layout=grid&type=item&tracking_id=edc9da6b-b4a9-4261-a1f7-ca95e40637f3,200.0,3,1, São Paulo
Casa à venda,Casa Condomínio Fechado Peruíbe Oportunidade Única,980000,Não,https://casa.mercadolivre.com.br/MLB-5212220272-casa-condominio-fechado-peruibe-oportunidade-unica-_JM#polycard_client=search-nordic&position=21&search_layout=grid&type=item&tracking_id=edc9da6b-b4a9-4261-a1f7-ca95e40637f3,252.0,4,6, São Paulo
Casa à venda,Vendo Casa Em Saquarema Boqueirão ,550000,Não,https://casa.mercadolivre.com.br/MLB-5198975468-vendo-casa-em-saquarema-boqueiro-_JM#polycard_client=search-nordic&position=23&search_layout=grid&type=item&tracking_id=edc9da6b-b4a9-4261-a1f7-ca95e40637f3,450.0,4,4, Rio De Janeiro
Casa à venda,Nao Aposte! Invista Em Nova Moradia No Jardim Atlântico!,540000,Não,https://casa.mercadolivre.com.br/MLB-3915207153-nao-aposte-invista-em-nova-moradia-no-jardim-atlntico-_JM#polycard_client=search-nordic&position=24&search_layout=grid&type=item&tracking_id=edc9da6b-b4a9-4261-a1f7-ca95e40637f3,170.0,3,4, Pernambuco
Casa à venda,Casa 260 Mil 3 Quartos Sendo Um Uma Suíte ,260000,Não,https://casa.mercadolivre.com.br/MLB-3919635429-casa-260-mil-3-quartos-sendo-um-uma-suite-_JM#polycard_client=search-nordic&position=25&search_layout=grid&type=item&tracking_id=edc9da6b-b4a9-4261-a1f7-ca95e40637f3,112.0,3,2, São Paulo
Casa à venda,"Casa De Alvenaria, 238m2, 3 Quartos Sendo 01 Suíte + 01 Demi",1200000,Não,https://casa.mercadolivre.com.br/MLB-5182339390-casa-de-alvenaria-238m2-3-quartos-sendo-01-suite-01-demi-_JM#polycard_client=search-nordic&position=26&search_layout=grid&type=item&tracking_id=edc9da6b-b4a9-4261-a1f7-ca95e40637f3,238.0,3,3, Santa Catarina
Casa à venda,Casa Condomínio Fechado ,750000,Não,https://casa.mercadolivre.com.br/MLB-3909949493-casa-condominio-fechado-_JM#polycard_client=search-nordic&position=27&search_layout=grid&type=item&tracking_id=edc9da6b-b4a9-4261-a1f7-ca95e40637f3,208.0,3,3, São Paulo
Casa à venda,"Casa Duplex Na Praia Da Costa - Vila Velha, Es - Brasil",1550000,Não,https://casa.mercadolivre.com.br/MLB-3926298555-casa-duplex-na-praia-da-costa-vila-velha-es-brasil-_JM#polycard_client=search-nordic&position=28&search_layout=grid&type=item&tracking_id=edc9da6b-b4a9-4261-a1f7-ca95e40637f3,250.0,4,4, Espírito Santo
Casa à venda,Casa,330000,Não,https://casa.mercadolivre.com.br/MLB-5195024438-casa-_JM#polycard_client=search-nordic&position=29&search_layout=grid&type=item&tracking_id=edc9da6b-b4a9-4261-a1f7-ca95e40637f3,270.0,6,4, São Paulo
Casa à venda,Duas Casas Independentes E Um Terraço Maravilhoso ,500000,Não,https://casa.mercadolivre.com.br/MLB-5212549258-duas-casas-independentes-e-um-terraco-maravilhoso-_JM#polycard_client=search-nordic&position=30&search_layout=grid&type=item&tracking_id=edc9da6b-b4a9-4261-a1f7-ca95e40637f3,300.0,4,3, São Paulo
Casa à venda,Linda Chácara Na Praia!,450000,Não,https://casa.mercadolivre.com.br/MLB-5190727740-linda-chacara-na-praia-_JM#polycard_client=search-nordic&position=31&search_layout=grid&type=item&tracking_id=edc9da6b-b4a9-4261-a1f7-ca95e40637f3,200.0,5,4, São Paulo
Casa à venda,"Sobrado Condomínio Village De France, 599.000,00 (valor Prom",600000,Não,https://casa.mercadolivre.com.br/MLB-3921762077-sobrado-condominio-village-de-france-59900000-valor-prom-_JM#polycard_client=search-nordic&position=32&search_layout=grid&type=item&tracking_id=edc9da6b-b4a9-4261-a1f7-ca95e40637f3,107.0,3,3, São Paulo
Casa à venda,Casa Pra Moradia Ou Empresa ,800000,Não,https://casa.mercadolivre.com.br/MLB-5186444458-casa-pra-moradia-ou-empresa-_JM#polycard_client=search-nordic&position=33&search_layout=grid&type=item&tracking_id=edc9da6b-b4a9-4261-a1f7-ca95e40637f3,366.0,3,2, Minas Gerais
Casa à venda,Casa - Cajuru/sp,500000,Não,https://casa.mercadolivre.com.br/MLB-3914034761-casa-cajurusp-_JM#polycard_client=search-nordic&position=34&search_layout=grid&type=item&tracking_id=edc9da6b-b4a9-4261-a1f7-ca95e40637f3,200.0,4,3, São Paulo
Casa à venda,Casa Com 5 Dormitórios Com Armários Planejados ,700000,Não,https://casa.mercadolivre.com.br/MLB-3917084145-casa-com-5-dormitorios-com-armarios-planejados-_JM#polycard_client=search-nordic&position=35&search_layout=grid&type=item&tracking_id=edc9da6b-b4a9-4261-a1f7-ca95e40637f3,260.0,5,4, São Paulo
Casa à venda,Vendo Casa Arraial Do Cabo Caiçara,250000,Não,https://casa.mercadolivre.com.br/MLB-3913646403-vendo-casa-arraial-do-cabo-caicara-_JM#polycard_client=search-nordic&position=36&search_layout=grid&type=item&tracking_id=edc9da6b-b4a9-4261-a1f7-ca95e40637f3,100.0,2,1, Rio De Janeiro
Casa à venda,Casa Linear Em Rio Das Ostras ,210000,Não,https://casa.mercadolivre.com.br/MLB-5181159832-casa-linear-em-rio-das-ostras-_JM#polycard_client=search-nordic&position=38&search_layout=grid&type=item&tracking_id=edc9da6b-b4a9-4261-a1f7-ca95e40637f3,60.0,2,2, Rio De Janeiro
Casa à venda,Casa Com 4 Dormitórios Com Suite,450000,Não,https://casa.mercadolivre.com.br/MLB-5207488098-casa-com-4-dormitorios-com-suite-_JM#polycard_client=search-nordic&position=39&search_layout=grid&type=item&tracking_id=edc9da6b-b4a9-4261-a1f7-ca95e40637f3,190.0,4,4, São Paulo
Casa à venda,Casa Na Praia (centro) Ilha Comprida,320000,Não,https://casa.mercadolivre.com.br/MLB-3931553289-casa-na-praia-centro-ilha-comprida-_JM#polycard_client=search-nordic&position=40&search_layout=grid&type=item&tracking_id=edc9da6b-b4a9-4261-a1f7-ca95e40637f3,100.0,3,5, São Paulo
Casa à venda,Casa Com Terreno Grande ,260000,Não,https://casa.mercadolivre.com.br/MLB-5212401830-casa-com-terreno-grande-_JM#polycard_client=search-nordic&position=41&search_layout=grid&type=item&tracking_id=edc9da6b-b4a9-4261-a1f7-ca95e40637f3,70.0,3,1, São Paulo
Casa à venda,Casa 3 Dorm . Garagem 2,235000,Não,https://casa.mercadolivre.com.br/MLB-3910390381-casa-3-dorm-garagem-2-_JM#polycard_client=search-nordic&position=42&search_layout=grid&type=item&tracking_id=edc9da6b-b4a9-4261-a1f7-ca95e40637f3,180.0,3,2, São Paulo
Casa à venda,"Casa Ampla, Confortável E Totalmente Equipada Para Residir O Ano Todo",350000,Não,https://casa.mercadolivre.com.br/MLB-5210655932-casa-ampla-confortavel-e-totalmente-equipada-para-residir-o-ano-todo-_JM#polycard_client=search-nordic&position=43&search_layout=grid&type=item&tracking_id=edc9da6b-b4a9-4261-a1f7-ca95e40637f3,272.0,2,2, Rio Grande Do Sul
Casa à venda,Casa A Venda  Proxima Ao Centro,500000,Não,https://casa.mercadolivre.com.br/MLB-3932345687-casa-a-venda-proxima-ao-centro-_JM#polycard_client=search-nordic&position=46&search_layout=grid&type=item&tracking_id=edc9da6b-b4a9-4261-a1f7-ca95e40637f3,140.0,4,3, São Paulo
Casa à venda,Sobrado Lindo Com 3 Dormitórios,380000,Não,https://casa.mercadolivre.com.br/MLB-3910534859-sobrado-lindo-com-3-dormitorios-_JM#polycard_client=search-nordic&position=49&search_layout=grid&type=item&tracking_id=edc9da6b-b4a9-4261-a1f7-ca95e40637f3,68.0,3,2, São Paulo
Casa à venda,Casa 2 Dormitórios. Condomínio San Marino,245000,Não,https://casa.mercadolivre.com.br/MLB-5221135794-casa-2-dormitorios-condominio-san-marino-_JM#polycard_client=search-nordic&position=50&search_layout=grid&type=item&tracking_id=edc9da6b-b4a9-4261-a1f7-ca95e40637f3,100.0,2,1, São Paulo
Casa à venda,"Casa Térrea Moderna: Praticidade, Conforto E Beleza Em Um Só Lugar",520000,Não,https://casa.mercadolivre.com.br/MLB-3932149741-casa-terrea-moderna-praticidade-conforto-e-beleza-em-um-so-lugar-_JM#polycard_client=search-nordic&position=3&search_layout=grid&type=item&tracking_id=5ed258d4-f6c1-46d1-a2a3-3a72d5b469d2,102.0,3,2, São Paulo
Casa à venda,Casa 3 Andares,600000,Não,https://casa.mercadolivre.com.br/MLB-3929085091-casa-3-andares-_JM#polycard_client=search-nordic&position=4&search_layout=grid&type=item&tracking_id=5ed258d4-f6c1-46d1-a2a3-3a72d5b469d2,320.0,5,4, São Paulo
Casa à venda,"Casa 3 Quartos (1 Suíte) 3 Banheiros, Sala, Cozinha ",320000,Não,https://casa.mercadolivre.com.br/MLB-5180157656-casa-3-quartos-1-suite-3-banheiros-sala-cozinha-_JM#polycard_client=search-nordic&position=6&search_layout=grid&type=item&tracking_id=5ed258d4-f6c1-46d1-a2a3-3a72d5b469d2,81.0,3,3, Rio De Janeiro
Casa à venda,"2 Dormitórios, Banheiro, Sala Estar, Cozinha, Quintal Com Ed",270000,Não,https://casa.mercadolivre.com.br/MLB-5200760058-2-dormitorios-banheiro-sala-estar-cozinha-quintal-com-ed-_JM#polycard_client=search-nordic&position=7&search_layout=grid&type=item&tracking_id=5ed258d4-f6c1-46d1-a2a3-3a72d5b469d2,120.0,2,1, São Paulo
